λ, Å	E.	Sp.#	Rel.Int.	EVB	Lower Config	Lower Term+J	Lower Level	Upper Config	Upper Term+J	Upper Level
4241.528	Tm	I	35	13	4f12.(3H6).5d3/2.6s2	(6,3/2)11/2	15587.811	4f13.(2F°7/2).6s.6d.(3D)	3[11/2]°13/2	39157.57
4242.15	Tm	II	2000	800	4f13.(2F°7/2).6s1/2	(7/2,1/2)°3	236.95	4f12.5d.6s	4	29183.39
4243.17	Tm	I	25	9	4f12.(3H6).5d5/2.6s2	(6,5/2)7/2	16957.006	4f12.5d.6s.6p	°9/2	34457.853
4260.487	Tm	I	390	162	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f13.(2F°7/2).6s.8s.(3S1)	(7/2,1)°9/2	41078.537
4271.716	Tm	I	135	61	4f13.(2F°).6s2	2F°5/2	8771.243	4f12.(3F3).5d5/2.6s2	(3,5/2)5/2	32174.49
4298.365	Tm	I	450	207	4f12.(3H6).5d3/2.6s2	(6,3/2)9/2	13119.61	4f12.5d.6s.6p	°9/2	34457.853
4299.589	Tm	I	120	54	4f12.(3H6).5d5/2.6s2	(6,5/2)7/2	16957.006	4f12.(3F3).6s2.6p3/2	(3,3/2)°9/2	40208.499
4301.36	Tm	I	120	58	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f12.5d.6s.6p	°9/2	34457.853
4335.47	Tm	III	1000	484						
4339.626	Tm	I	285	130	4f12.(3H6).5d5/2.6s2	(6,5/2)9/2	18837.385	4f12.5d.6s.6p	°11/2	33638.74
4341.336	Tm	I	495	229	4f12.(3H6).5d5/2.6s2	(6,5/2)11/2	18853.823	4f12.5d.6s.6p	°9/2	34457.853
4346.484	Tm	I	105	51	4f12.(3H6).5d3/2.6s2	(6,3/2)11/2	15587.811	4f12.5d.6s.6p	°13/2	33812.149
4359.928	Tm	I	1500	813	4f13.(2F°).6s2	2F°7/2	0.0	4f12.(3H5).5d5/2.6s2	5/2	22929.717
4363.455	Tm	I	105	50	4f12.(3H6).5d3/2.6s2	(6,3/2)11/2	15587.811	4f12.5d.6s.6p	°9/2	34457.853
4367.238	Tm	I	315	150	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)11/2	18990.406	4f12.5d.6s.6p	°9/2	34457.853
4368.648	Tm	I	80	37	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)11/2	18990.406	4f12.5d.6s.6p	°11/2	33638.74
4375.14	Tm	I	120	58	4f12.(3H6).5d5/2.6s2	(6,5/2)9/2	18837.385	4f12.5d.6s.6p	°11/2	33638.74
4378.284	Tm	I	4	2	4f12.(3H6).5d5/2.6s2	(6,5/2)11/2	18853.823	4f12.5d.6s.6p	°11/2	33638.74
4385.41	Tm	III	285	134						
